Product_Code,Date,Order_Demand
Product_0025,05/08/2016,500
Product_0986,05/08/2016,1000
Product_0669,05/08/2016,3
Product_1437,05/08/2016,1000
Product_1314,05/08/2016,2000
Product_1985,05/08/2016,100
Product_0083,05/08/2016,100000
Product_1426,05/08/2016,500
Product_1287,05/08/2016,10000
Product_1025,05/08/2016,1
Product_1622,05/08/2016,900
Product_0232,05/08/2016,1
Product_1016,05/08/2016,100
Product_0179,05/08/2016,24
Product_1539,05/08/2016,0
Product_1470,05/08/2016,0
Product_1287,05/08/2016,80000
Product_1875,05/08/2016,2
Product_1316,05/08/2016,10000
Product_1621,05/08/2016,100
Product_1630,05/08/2016,1000
Product_1392,05/08/2016,1000
Product_1222,05/08/2016,1000
Product_1886,05/08/2016,200
Product_1991,05/08/2016,4000
Product_0822,05/08/2016,1
Product_0821,05/08/2016,2
Product_1530,05/08/2016,75
Product_1356,05/08/2016,1000
Product_1016,05/08/2016,500
Product_2027,05/08/2016,500
Product_0495,05/08/2016,20
Product_0977,05/08/2016,0
Product_1222,05/08/2016,2000
Product_1785,05/08/2016,2500
Product_1227,05/08/2016,4000
Product_1359,05/08/2016,25000
Product_1418,05/08/2016,48000
Product_0138,05/08/2016,144
Product_1241,05/08/2016,100000
Product_1459,05/08/2016,1000
Product_0422,05/08/2016,6000
Product_0418,05/08/2016,5000
Product_0415,05/08/2016,5000
Product_1451,05/08/2016,6000
Product_1539,05/08/2016,900
Product_1470,05/08/2016,20000
Product_1284,05/08/2016,0
Product_0413,05/08/2016,5000
Product_0664,05/08/2016,3
Product_0654,05/08/2016,3
Product_1409,05/08/2016,2000
Product_1284,05/08/2016,4300
Product_1453,05/08/2016,5000
Product_0191,05/08/2016,2000
Product_1469,05/08/2016,2600
Product_0305,05/08/2016,10
Product_0305,05/08/2016,20
Product_1378,05/08/2016,200
Product_1458,05/08/2016,1000
Product_0064,05/08/2016,4000
Product_0815,05/08/2016,10
Product_1470,05/08/2016,1000
Product_0817,05/08/2016,10
Product_1104,05/08/2016,100
Product_1377,05/08/2016,10000
Product_1106,05/08/2016,1000
Product_1294,05/08/2016,10000
Product_1262,05/08/2016,1000
Product_1451,05/08/2016,10000
Product_1286,05/08/2016,10000
Product_1315,05/08/2016,6000
Product_1430,05/08/2016,2000
Product_1495,05/08/2016,300
Product_1982,05/08/2016,200
Product_0020,05/08/2016,100
Product_1398,05/08/2016,1000
Product_2010,05/08/2016,200
Product_0099,05/08/2016,20000
Product_1966,05/08/2016,200
Product_1908,05/08/2016,1
Product_0273,05/08/2016,10
Product_1424,05/08/2016,1000
Product_0942,05/08/2016,100
Product_1372,05/08/2016,300
Product_0165,05/08/2016,20
Product_0064,05/08/2016,2000
Product_0064,05/08/2016,1000
Product_1403,05/08/2016,2000
Product_1694,05/08/2016,2
Product_1667,05/08/2016,1
Product_1152,05/08/2016,345000
Product_0731,05/08/2016,2
Product_0763,05/08/2016,1
Product_0775,05/08/2016,1
Product_1636,05/08/2016,300
Product_1839,05/08/2016,5000
Product_1472,05/08/2016,2000
Product_1523,05/08/2016,10000
Product_1402,05/08/2016,100
Product_1493,05/08/2016,500
Product_1878,05/08/2016,500
Product_1424,05/08/2016,1000
Product_1439,05/08/2016,1000
Product_1970,05/08/2016,2000
Product_1758,05/08/2016,3
Product_0502,05/08/2016,4
Product_0031,05/08/2016,1000
Product_0011,05/08/2016,700
Product_0083,05/08/2016,2000
Product_0981,05/08/2016,500
Product_2014,05/08/2016,200
Product_0089,05/08/2016,11000
Product_0089,05/08/2016,9000
Product_0096,05/08/2016,12000
Product_0096,05/08/2016,28000
Product_0608,05/08/2016,25
Product_0821,05/08/2016,10
Product_0089,05/08/2016,1000
Product_1879,05/08/2016,1000
Product_0349,05/08/2016,28
Product_1274,05/08/2016,20000
Product_2037,05/08/2016,1
Product_1554,05/08/2016,10000
Product_0631,05/08/2016,10
Product_1673,05/08/2016,1
Product_1478,05/08/2016,1100
Product_1636,05/08/2016,100
Product_1241,05/08/2016,2000
Product_0202,05/08/2016,134
Product_0187,05/08/2016,20
Product_1981,05/08/2016,300
Product_0050,05/08/2016,300
Product_1110,05/08/2016,3
Product_0639,05/08/2016,3
Product_1470,05/08/2016,1200
Product_0258,05/08/2016,1
Product_1274,05/08/2016,1000
Product_0033,05/08/2016,5000
Product_1880,05/08/2016,500
Product_1368,05/08/2016,1000
Product_1469,05/08/2016,1000
Product_1399,05/08/2016,1000
Product_1359,05/08/2016,24000
Product_0556,05/08/2016,5000
Product_1372,05/08/2016,1000
Product_1789,05/08/2016,2500
Product_1905,05/08/2016,6000
Product_1401,05/08/2016,200
Product_1508,05/08/2016,200
Product_0961,05/08/2016,100
Product_1262,05/08/2016,600
Product_0036,05/08/2016,1000
Product_0027,05/08/2016,100
Product_1859,05/08/2016,1
Product_0471,07/08/2016,6
Product_2166,07/08/2016,12
Product_1978,07/08/2016,135
Product_0311,07/08/2016,50
Product_2138,07/08/2016,20
Product_0466,07/08/2016,12
Product_2167,07/08/2016,16
Product_1800,07/08/2016,14
Product_0063,08/08/2016,1000
Product_1945,08/08/2016,3
Product_1275,08/08/2016,400
Product_0866,08/08/2016,3
Product_1453,08/08/2016,10000
Product_1859,08/08/2016,1
Product_0706,08/08/2016,50
Product_1470,08/08/2016,2000
Product_0108,08/08/2016,10000
Product_1541,08/08/2016,0
Product_1930,08/08/2016,3
Product_1365,08/08/2016,300
Product_0664,08/08/2016,46
Product_1450,08/08/2016,50000
Product_2014,08/08/2016,100
Product_2132,08/08/2016,10
Product_1388,08/08/2016,2000
Product_0479,08/08/2016,2900
Product_1378,08/08/2016,10000
Product_1946,08/08/2016,3
Product_0409,08/08/2016,10
Product_1429,08/08/2016,2000
Product_0023,08/08/2016,200
Product_0361,08/08/2016,1
Product_0249,08/08/2016,66
Product_1381,08/08/2016,5000
Product_0304,08/08/2016,24
Product_1104,08/08/2016,500
Product_2027,08/08/2016,500
Product_1394,08/08/2016,10000
Product_1466,08/08/2016,5000
Product_0608,08/08/2016,10
Product_1246,08/08/2016,10000
Product_1738,08/08/2016,2000
Product_1949,08/08/2016,1
Product_1460,08/08/2016,150
Product_0620,08/08/2016,4
Product_1495,08/08/2016,150
Product_0011,08/08/2016,500
Product_1246,08/08/2016,1000
Product_1371,08/08/2016,300
Product_1669,08/08/2016,40
Product_1256,08/08/2016,300
Product_1469,08/08/2016,400
Product_1023,08/08/2016,100
Product_1833,08/08/2016,6000
Product_0790,08/08/2016,20
Product_0064,08/08/2016,1000
Product_1453,08/08/2016,20000
Product_0193,08/08/2016,2500
Product_1456,08/08/2016,10000
Product_1985,08/08/2016,100
Product_0985,08/08/2016,0
Product_0168,08/08/2016,30
Product_1825,08/08/2016,100000
Product_1419,08/08/2016,0
Product_0021,08/08/2016,500
Product_1834,08/08/2016,1
Product_1264,08/08/2016,50000
Product_0608,08/08/2016,1
Product_0217,08/08/2016,30
Product_1513,08/08/2016,1000
Product_0768,08/08/2016,25
Product_0604,08/08/2016,300
Product_0723,08/08/2016,25
Product_1816,08/08/2016,3
Product_0725,08/08/2016,25
Product_1992,08/08/2016,2000
Product_0620,08/08/2016,2
Product_0729,08/08/2016,25
Product_0756,08/08/2016,25
Product_1282,08/08/2016,30000
Product_1359,08/08/2016,25000
Product_0410,08/08/2016,10
Product_0779,08/08/2016,10
Product_1038,08/08/2016,200
Product_0215,08/08/2016,30
Product_0827,08/08/2016,1
Product_1470,08/08/2016,400
Product_0664,08/08/2016,20
Product_1294,08/08/2016,20000
Product_1410,08/08/2016,6000
Product_1250,08/08/2016,0
Product_1469,08/08/2016,400
Product_1295,08/08/2016,30000
Product_1315,08/08/2016,1000
Product_1398,08/08/2016,15000
Product_1416,08/08/2016,0
Product_0984,08/08/2016,500
Product_1351,08/08/2016,3000
Product_0265,08/08/2016,1
Product_1377,08/08/2016,5000
Product_0929,08/08/2016,2000
Product_1973,08/08/2016,300
Product_2017,08/08/2016,2000
Product_0194,08/08/2016,3000
Product_1555,08/08/2016,20000
Product_1037,08/08/2016,200
Product_0033,08/08/2016,1000
Product_1496,08/08/2016,500
Product_2138,08/08/2016,10
Product_1909,08/08/2016,10
Product_0664,08/08/2016,1
Product_0407,08/08/2016,200
Product_1106,08/08/2016,500
Product_1513,08/08/2016,200
Product_0206,08/08/2016,50
Product_0828,08/08/2016,2
Product_0140,08/08/2016,10
Product_2167,08/08/2016,64
Product_2004,08/08/2016,1000
Product_1451,08/08/2016,20000
Product_1508,08/08/2016,1000
Product_1264,08/08/2016,10000
Product_1669,08/08/2016,30
Product_0608,08/08/2016,5
Product_1017,08/08/2016,500
Product_0453,08/08/2016,1
Product_0139,08/08/2016,1
Product_0083,08/08/2016,800000
Product_1765,08/08/2016,100
Product_2169,08/08/2016,325
Product_2141,08/08/2016,216
Product_1904,08/08/2016,20000
Product_1688,08/08/2016,10
Product_0412,08/08/2016,2
Product_0365,08/08/2016,2
Product_0211,08/08/2016,150
Product_0200,08/08/2016,100
Product_1275,08/08/2016,300
Product_1999,08/08/2016,1000
Product_1295,08/08/2016,200
Product_1287,08/08/2016,600
Product_1563,08/08/2016,200
Product_1017,08/08/2016,100
Product_0463,08/08/2016,3
Product_0471,08/08/2016,1
Product_1477,08/08/2016,300
Product_1928,08/08/2016,3
Product_1146,08/08/2016,2
Product_1420,08/08/2016,0
Product_0780,08/08/2016,10
Product_0272,08/08/2016,10
Product_1661,08/08/2016,4
Product_1430,08/08/2016,500
Product_0475,08/08/2016,200
Product_1970,08/08/2016,2000
Product_0208,08/08/2016,175
Product_1306,08/08/2016,300
Product_0933,08/08/2016,25000
Product_1158,08/08/2016,5000
Product_0409,08/08/2016,20
Product_1026,08/08/2016,300
Product_0976,08/08/2016,250
Product_1294,08/08/2016,10000
Product_1512,08/08/2016,800
Product_1359,08/08/2016,9000
Product_1826,08/08/2016,2000
Product_0016,08/08/2016,2000
Product_1360,08/08/2016,2000
Product_1284,08/08/2016,200
Product_1401,08/08/2016,100
Product_1342,08/08/2016,20000
Product_1015,08/08/2016,400
Product_1820,08/08/2016,0
Product_0495,08/08/2016,8
Product_0216,08/08/2016,24
Product_1359,08/08/2016,3000
Product_1822,08/08/2016,10
Product_0333,08/08/2016,20
Product_0790,08/08/2016,10
Product_0349,08/08/2016,300
Product_1512,08/08/2016,3000
Product_0448,08/08/2016,20
Product_0080,08/08/2016,1000
Product_1118,08/08/2016,3
Product_1388,08/08/2016,4700
Product_1359,08/08/2016,5000
Product_1526,08/08/2016,60000
Product_1581,08/08/2016,10000
Product_1122,08/08/2016,40
Product_1314,08/08/2016,900
Product_0201,08/08/2016,400
Product_0022,08/08/2016,1000
Product_0281,08/08/2016,10
Product_1107,08/08/2016,200
Product_1469,08/08/2016,2000
Product_1276,08/08/2016,400
Product_0308,08/08/2016,6
Product_1420,08/08/2016,200
Product_0349,08/08/2016,6
Product_1030,08/08/2016,300
Product_1512,08/08/2016,1000
Product_0200,08/08/2016,300
Product_0225,08/08/2016,340
Product_1691,08/08/2016,1
Product_0342,08/08/2016,7
Product_1238,08/08/2016,1250
Product_1724,08/08/2016,54
Product_0308,08/08/2016,41
Product_1261,08/08/2016,1000
Product_1763,08/08/2016,1
Product_1295,08/08/2016,20000
Product_0020,08/08/2016,100
Product_0681,08/08/2016,100
Product_1470,08/08/2016,18500
Product_0033,08/08/2016,2500
Product_2028,08/08/2016,200
Product_1548,08/08/2016,1200
Product_1686,08/08/2016,1
Product_0935,08/08/2016,1000
Product_1539,08/08/2016,2500
Product_0007,08/08/2016,100
Product_1482,08/08/2016,3000
Product_1977,08/08/2016,5000
Product_1504,08/08/2016,5000
Product_1456,08/08/2016,4000
Product_1681,08/08/2016,1
Product_0423,08/08/2016,0
Product_2131,08/08/2016,2
Product_1419,08/08/2016,2000
Product_1535,08/08/2016,300
Product_1512,08/08/2016,1000
Product_1463,08/08/2016,1000
Product_1388,08/08/2016,5000
Product_1512,08/08/2016,8000
Product_1500,08/08/2016,150
Product_1374,08/08/2016,10000
Product_1401,08/08/2016,3000
Product_0382,08/08/2016,100
Product_0733,08/08/2016,5
Product_0613,08/08/2016,4
Product_1509,08/08/2016,1200
Product_1401,08/08/2016,500
Product_0068,08/08/2016,1000
Product_0228,08/08/2016,300
Product_0302,08/08/2016,12
Product_0845,08/08/2016,20
Product_1869,08/08/2016,1
Product_1387,08/08/2016,2000
Product_1437,08/08/2016,6000
Product_0019,08/08/2016,300
Product_0017,08/08/2016,300
Product_1306,08/08/2016,200
Product_1836,08/08/2016,10
Product_0685,08/08/2016,100
Product_1262,08/08/2016,20000
Product_1469,08/08/2016,6000
Product_1286,08/08/2016,3000
Product_0202,08/08/2016,300
Product_0191,08/08/2016,292
Product_1823,08/08/2016,5000
Product_1470,08/08/2016,3000
Product_1017,08/08/2016,50
Product_1908,08/08/2016,1
Product_2010,08/08/2016,200
Product_1222,08/08/2016,1000
Product_0304,08/08/2016,20
Product_0147,08/08/2016,2000
Product_1456,08/08/2016,2500
Product_1284,08/08/2016,5000
Product_0408,08/08/2016,500
Product_1287,08/08/2016,10000
Product_1312,08/08/2016,1000
Product_0203,08/08/2016,300
Product_0202,08/08/2016,100
Product_0191,08/08/2016,3708
Product_1512,08/08/2016,5000
Product_0118,08/08/2016,6
Product_1461,08/08/2016,0
Product_1997,08/08/2016,7000
Product_1539,08/08/2016,0
Product_1483,08/08/2016,10000
Product_1360,08/08/2016,10000
Product_1264,08/08/2016,5000
Product_0290,08/08/2016,32
Product_1680,08/08/2016,4
Product_1415,08/08/2016,300
Product_2038,08/08/2016,2
Product_1473,08/08/2016,300
Product_0038,08/08/2016,2000
Product_1679,08/08/2016,1
Product_0287,08/08/2016,10
Product_0152,08/08/2016,10
Product_0214,08/08/2016,56
Product_0140,08/08/2016,96
Product_0508,08/08/2016,14
Product_1779,08/08/2016,120
Product_1776,08/08/2016,90
Product_1222,08/08/2016,100
Product_1392,08/08/2016,200
Product_1872,08/08/2016,1
Product_0120,08/08/2016,50
Product_1519,08/08/2016,100
Product_0312,08/08/2016,5
Product_1750,08/08/2016,4
Product_1314,08/08/2016,4000
Product_0079,08/08/2016,6000
Product_0193,08/08/2016,114
Product_0631,08/08/2016,1
Product_2169,08/08/2016,4
Product_0692,08/08/2016,30
Product_1016,08/08/2016,1000
Product_1788,08/08/2016,2000
Product_1823,08/08/2016,5000
Product_1213,08/08/2016,1000
Product_1852,08/08/2016,7
Product_0733,08/08/2016,10
Product_1316,08/08/2016,500
Product_0703,08/08/2016,5
Product_1410,08/08/2016,500
Product_1470,08/08/2016,500
Product_1554,08/08/2016,10000
Product_0815,08/08/2016,10
Product_0453,08/08/2016,4
Product_0701,08/08/2016,25
Product_1287,08/08/2016,2000
Product_1248,08/08/2016,50000
Product_0693,08/08/2016,4
Product_1345,08/08/2016,3000
Product_2165,08/08/2016,6
Product_2166,08/08/2016,2
Product_1378,08/08/2016,20000
Product_0033,08/08/2016,500
Product_0221,08/08/2016,10
Product_1772,08/08/2016,1
Product_1427,08/08/2016,1000
Product_0139,08/08/2016,10
Product_0964,08/08/2016,100
Product_0211,08/08/2016,50
Product_0070,08/08/2016,3000
Product_0609,08/08/2016,1
Product_1297,08/08/2016,4000
Product_1140,08/08/2016,200
Product_1368,08/08/2016,1000
Product_1375,08/08/2016,9000
Product_1224,08/08/2016,1000
Product_1904,08/08/2016,2000
Product_1388,08/08/2016,1000
Product_1470,08/08/2016,600
Product_0794,08/08/2016,5
Product_0200,08/08/2016,50
Product_2110,08/08/2016,420
Product_2113,08/08/2016,376
Product_1787,08/08/2016,12500
Product_0931,08/08/2016,25000
Product_0984,08/08/2016,0
Product_2167,08/08/2016,10
Product_0792,08/08/2016,5
Product_1250,08/08/2016,500
Product_0984,08/08/2016,900
Product_1274,08/08/2016,50000
Product_2113,08/08/2016,14
Product_1111,08/08/2016,2
Product_1020,08/08/2016,2
Product_1554,08/08/2016,300
Product_1432,08/08/2016,8000
Product_1419,08/08/2016,3500
Product_0779,08/08/2016,5
Product_0037,08/08/2016,1000
Product_1879,08/08/2016,300
Product_1878,08/08/2016,300
Product_0011,08/08/2016,1000
Product_2030,08/08/2016,300
Product_2001,08/08/2016,1000
Product_0001,08/08/2016,300
Product_1375,08/08/2016,30000
Product_1375,08/08/2016,20000
Product_1416,08/08/2016,1500
Product_1410,08/08/2016,2000
Product_1840,08/08/2016,500
Product_0839,08/08/2016,10
Product_1382,08/08/2016,10000
Product_1116,08/08/2016,2
Product_1119,08/08/2016,2
Product_1478,08/08/2016,500
Product_1195,08/08/2016,20000
Product_1124,08/08/2016,20
Product_1572,08/08/2016,10000
Product_0844,08/08/2016,10
Product_1630,08/08/2016,1000
Product_0552,08/08/2016,20000
Product_1629,08/08/2016,400
Product_1262,08/08/2016,600
Product_2006,08/08/2016,600
Product_0645,08/08/2016,1
Product_1025,08/08/2016,2
Product_1886,08/08/2016,600
Product_0583,08/08/2016,60
Product_1381,08/08/2016,10000
Product_0110,08/08/2016,120
Product_1453,08/08/2016,5000
Product_1388,08/08/2016,400
Product_0188,08/08/2016,2000
Product_0349,08/08/2016,10
Product_1456,08/08/2016,7500
Product_0029,08/08/2016,100
Product_1452,08/08/2016,2000
Product_2001,08/08/2016,3000
Product_1889,08/08/2016,100
Product_0083,08/08/2016,80000
Product_0018,08/08/2016,500
Product_0606,08/08/2016,250
Product_0191,08/08/2016,6000
Product_1478,08/08/2016,1000
Product_2111,08/08/2016,4
Product_1969,08/08/2016,1000
Product_2000,08/08/2016,100
Product_2109,08/08/2016,16
Product_1392,08/08/2016,500
Product_2076,08/08/2016,40
Product_0901,08/08/2016,50
Product_1429,08/08/2016,500
Product_1248,08/08/2016,10000
Product_1382,08/08/2016,15000
Product_1359,08/08/2016,75000
Product_1295,08/08/2016,1000
Product_1403,08/08/2016,1000
Product_0064,08/08/2016,4000
Product_1421,08/08/2016,200
Product_1422,08/08/2016,200
Product_1661,08/08/2016,12
Product_1387,08/08/2016,400
Product_0225,08/08/2016,9
Product_1431,08/08/2016,3000
Product_0141,08/08/2016,1
Product_1461,08/08/2016,4750
Product_0665,08/08/2016,10
Product_1495,08/08/2016,100
Product_1378,08/08/2016,1000
Product_0979,08/08/2016,200
Product_0984,08/08/2016,100
Product_1539,08/08/2016,2000
Product_1410,08/08/2016,4000
Product_1421,08/08/2016,0
Product_2089,08/08/2016,200
Product_1555,08/08/2016,300
Product_1429,08/08/2016,2000
Product_1994,08/08/2016,500
Product_1422,08/08/2016,0
Product_0556,08/08/2016,15000
Product_1356,08/08/2016,1000
Product_1688,08/08/2016,1
Product_1371,08/08/2016,100
Product_1377,08/08/2016,10000
Product_0192,08/08/2016,300
Product_0672,08/08/2016,1
Product_1463,08/08/2016,3000
Product_1389,08/08/2016,300
Product_1239,08/08/2016,10000
Product_1250,08/08/2016,500
Product_1293,08/08/2016,0
Product_1212,08/08/2016,200
Product_0367,08/08/2016,500
Product_0033,08/08/2016,1000
Product_1908,08/08/2016,10
Product_1731,08/08/2016,500
Product_1470,08/08/2016,2500
Product_0186,08/08/2016,20
Product_0061,08/08/2016,300
Product_0493,08/08/2016,12
Product_0301,08/08/2016,36
Product_1890,08/08/2016,100
Product_0961,08/08/2016,1000
Product_1312,08/08/2016,2000
Product_0533,08/08/2016,1
Product_0998,08/08/2016,100
Product_0081,08/08/2016,500
Product_1478,08/08/2016,1000
Product_1429,08/08/2016,1000
Product_1458,08/08/2016,3000
Product_1377,08/08/2016,2000
Product_0125,08/08/2016,10
Product_1449,08/08/2016,3000
Product_1453,08/08/2016,15000
Product_1274,08/08/2016,1000
Product_1470,08/08/2016,200
Product_2091,08/08/2016,5
Product_2092,08/08/2016,4
Product_0693,08/08/2016,20
Product_0386,08/08/2016,300
Product_0264,08/08/2016,2
Product_1991,08/08/2016,1000
Product_0733,08/08/2016,20
Product_2015,08/08/2016,10000
Product_1394,08/08/2016,170000
Product_1262,08/08/2016,4000
Product_1356,08/08/2016,3000
Product_1771,08/08/2016,5
Product_1381,08/08/2016,15000
Product_1014,08/08/2016,1000
Product_1153,08/08/2016,15000
Product_1261,08/08/2016,100
Product_1453,08/08/2016,1000
Product_1382,08/08/2016,1000
Product_0990,08/08/2016,7000
Product_1287,08/08/2016,1000
Product_1258,08/08/2016,100
Product_1470,08/08/2016,0
Product_1458,08/08/2016,2000
Product_2073,08/08/2016,4
Product_1719,08/08/2016,1
Product_1350,08/08/2016,50000
Product_0979,08/08/2016,500
Product_1523,08/08/2016,45000
Product_1940,08/08/2016,3
Product_0998,08/08/2016,100
Product_0021,08/08/2016,5000
Product_2010,08/08/2016,1000
Product_1826,08/08/2016,1000
Product_1416,08/08/2016,1000
Product_0553,08/08/2016,500
Product_2082,08/08/2016,610
Product_0648,08/08/2016,400
Product_0204,08/08/2016,60
Product_0546,08/08/2016,5
Product_1407,08/08/2016,60000
Product_0191,08/08/2016,200
Product_1787,08/08/2016,2500
Product_1416,08/08/2016,2000
Product_1213,08/08/2016,100
Product_1422,08/08/2016,4000
Product_1469,08/08/2016,2600
Product_1255,08/08/2016,100
Product_1394,08/08/2016,30000
Product_1245,08/08/2016,1200000
Product_0667,08/08/2016,5
Product_1407,08/08/2016,150000
Product_1159,08/08/2016,20000
Product_1432,08/08/2016,5000
Product_1879,08/08/2016,100
Product_1419,08/08/2016,1000
Product_0429,08/08/2016,200
Product_1735,08/08/2016,1000
Product_1127,08/08/2016,5000
Product_1734,08/08/2016,500
Product_1839,08/08/2016,10000
Product_1424,08/08/2016,0
Product_0284,08/08/2016,20
Product_0158,08/08/2016,10
Product_1248,08/08/2016,1000
Product_0771,08/08/2016,25
Product_1359,08/08/2016,1000
Product_0425,08/08/2016,750
Product_1496,08/08/2016,300
Product_1350,08/08/2016,1000
Product_0216,08/08/2016,10
Product_0552,08/08/2016,1000
Product_0613,08/08/2016,3
Product_1289,08/08/2016,10000
Product_1429,08/08/2016,1000
Product_1402,08/08/2016,300
Product_1314,08/08/2016,1000
Product_1187,08/08/2016,150
Product_1559,08/08/2016,50
Product_0664,08/08/2016,2
Product_0277,08/08/2016,100
Product_0276,08/08/2016,100
Product_0946,08/08/2016,1
Product_0654,08/08/2016,1000
Product_1430,08/08/2016,100
Product_1287,08/08/2016,1900
Product_1587,08/08/2016,1000
Product_1185,08/08/2016,300
Product_1739,08/08/2016,1000
Product_1254,08/08/2016,100
Product_1360,08/08/2016,5000
Product_1363,08/08/2016,10000
Product_0250,08/08/2016,56
Product_0031,08/08/2016,500
Product_1252,08/08/2016,100
Product_0990,08/08/2016,4500
Product_0380,08/08/2016,300
Product_1251,08/08/2016,100
Product_1595,08/08/2016,200
Product_1597,08/08/2016,100
Product_1290,08/08/2016,1000
Product_2014,08/08/2016,4400
Product_1241,08/08/2016,10000
Product_1299,08/08/2016,30000
Product_1669,08/08/2016,20
Product_1496,08/08/2016,1500
Product_1198,08/08/2016,1000
Product_1424,08/08/2016,1000
Product_1263,08/08/2016,15000
Product_1465,08/08/2016,1000
Product_0022,08/08/2016,300
Product_0124,08/08/2016,1
Product_1378,08/08/2016,5000
Product_0125,08/08/2016,2
Product_0157,08/08/2016,7
Product_2030,08/08/2016,100
Product_0012,08/08/2016,1000
Product_2030,08/08/2016,200
Product_0394,08/08/2016,6
Product_1674,08/08/2016,4
Product_0250,08/08/2016,50
Product_0035,08/08/2016,100
Product_0606,08/08/2016,500
Product_0123,08/08/2016,100
Product_1372,08/08/2016,3000
Product_0940,08/08/2016,100
Product_1432,08/08/2016,15000
Product_1446,08/08/2016,1000
Product_1410,08/08/2016,5000
Product_1250,08/08/2016,10000
Product_0224,08/08/2016,200
Product_1224,08/08/2016,2000
Product_0842,08/08/2016,10
Product_0020,08/08/2016,0
Product_0632,08/08/2016,1
Product_1502,08/08/2016,20000
Product_1480,08/08/2016,30000
Product_0054,08/08/2016,1000
Product_1316,08/08/2016,10000
Product_1216,08/08/2016,5000
Product_1828,08/08/2016,5
Product_1970,08/08/2016,10000
Product_2166,08/08/2016,1
Product_1496,08/08/2016,2000
Product_2132,08/08/2016,150
Product_1555,08/08/2016,6000
Product_0643,08/08/2016,3
Product_1290,08/08/2016,25000
Product_0984,08/08/2016,400
Product_1502,08/08/2016,200000
Product_1200,08/08/2016,200
Product_1970,08/08/2016,1000
Product_1107,08/08/2016,100
Product_0981,08/08/2016,200
Product_0986,08/08/2016,100
Product_1003,08/08/2016,600
Product_0215,08/08/2016,1075
Product_0984,08/08/2016,100
Product_0980,08/08/2016,300
Product_1570,08/08/2016,60000
Product_1561,08/08/2016,2000
Product_1556,08/08/2016,1000
Product_1762,08/08/2016,8
Product_1750,08/08/2016,8
Product_0960,08/08/2016,1
Product_0215,08/08/2016,4334
Product_0283,08/08/2016,10
Product_0215,08/08/2016,6659
Product_0984,08/08/2016,1000
Product_1725,08/08/2016,36
Product_1909,08/08/2016,2
Product_0666,08/08/2016,2
Product_1342,08/08/2016,50000
Product_0033,08/08/2016,2000
Product_2037,08/08/2016,10
Product_0947,08/08/2016,1
Product_2029,08/08/2016,100
Product_0979,08/08/2016,2400
Product_0420,08/08/2016,10000
Product_0122,08/08/2016,300
Product_2028,08/08/2016,300
Product_1548,08/08/2016,5000
Product_0191,08/08/2016,100
Product_0016,08/08/2016,3000
Product_0205,08/08/2016,114
Product_0594,08/08/2016,30
Product_2167,08/08/2016,200
Product_1263,08/08/2016,80000
Product_1313,08/08/2016,100
Product_0556,08/08/2016,500
Product_1021,08/08/2016,1000
Product_1669,08/08/2016,30
Product_1300,08/08/2016,100
Product_1420,08/08/2016,300
Product_0213,08/08/2016,300
Product_1786,08/08/2016,10
Product_0226,08/08/2016,730
Product_1154,08/08/2016,1000
Product_0210,08/08/2016,8
Product_1304,08/08/2016,100
Product_1310,08/08/2016,100
Product_1678,08/08/2016,5
Product_0209,08/08/2016,10
Product_0226,08/08/2016,350
Product_2169,08/08/2016,20
Product_1692,08/08/2016,6
Product_0902,08/08/2016,450
Product_1377,08/08/2016,200
Product_1455,08/08/2016,800
Product_1432,08/08/2016,50000
Product_1930,08/08/2016,1
Product_0020,08/08/2016,100
Product_0715,08/08/2016,10
Product_0719,08/08/2016,10
Product_1452,08/08/2016,500
Product_1455,08/08/2016,900
Product_1243,08/08/2016,5000
Product_0172,08/08/2016,10
Product_0031,08/08/2016,100
Product_1382,08/08/2016,5000
Product_0209,08/08/2016,1000
Product_0286,08/08/2016,20
Product_1997,08/08/2016,2000
Product_1825,08/08/2016,2500
Product_0224,08/08/2016,20
Product_0344,08/08/2016,2
Product_1766,08/08/2016,1000
Product_0337,08/08/2016,30
Product_1653,08/08/2016,500
Product_1403,08/08/2016,3000
Product_1210,08/08/2016,5000
Product_1043,08/08/2016,100
Product_0813,08/08/2016,5
Product_1045,08/08/2016,100
Product_1908,08/08/2016,2
Product_0416,08/08/2016,0
Product_1410,08/08/2016,1000
Product_1392,08/08/2016,1000
Product_0620,08/08/2016,16
Product_1451,08/08/2016,2000
Product_0767,08/08/2016,50
Product_0492,08/08/2016,1
Product_1388,08/08/2016,13000
Product_1262,08/08/2016,1000
Product_1216,08/08/2016,1000
Product_1316,08/08/2016,1000
Product_1410,08/08/2016,400
Product_0755,08/08/2016,50
Product_1671,08/08/2016,10
Product_0613,08/08/2016,5
Product_0447,08/08/2016,1
Product_1903,08/08/2016,1000
Product_1286,08/08/2016,30000
Product_1198,08/08/2016,10000
Product_1387,08/08/2016,2800
Product_0495,08/08/2016,20
Product_0727,08/08/2016,100
Product_2027,08/08/2016,1000
Product_1463,08/08/2016,300
Product_1430,08/08/2016,1500
Product_0325,08/08/2016,2
Product_0672,08/08/2016,2
Product_0084,08/08/2016,80000
Product_1385,08/08/2016,150
Product_1249,08/08/2016,700
Product_0407,08/08/2016,75
Product_1919,08/08/2016,3
Product_2047,08/08/2016,10000
