,Product_Code,Date,Order_Demand
862413,Product_0958,2016-10-17,1000
862412,Product_0958,2016-10-17,2000
869065,Product_1360,2016-10-17,1000
902726,Product_1078,2016-10-17,20000
967766,Product_1382,2016-10-17,20000
894062,Product_0981,2016-10-17,500
860029,Product_0890,2016-10-17,30
894061,Product_0976,2016-10-17,500
877031,Product_1360,2016-10-17,50000
877036,Product_1372,2016-10-17,10000
1012459,Product_0980,2016-10-17,500
994519,Product_0548,2016-10-17,30
963896,Product_0064,2016-10-17,10000
907188,Product_1264,2016-10-17,10000
942337,Product_1017,2016-10-17,50
1030315,Product_0333,2016-10-17,1
1030316,Product_0845,2016-10-17,4
945818,Product_1217,2016-10-17,1000
858327,Product_2047,2016-10-17,10000
1046620,Product_1295,2016-10-17,1000
1046621,Product_1297,2016-10-17,500
1032863,Product_1427,2016-10-17,500
858326,Product_2042,2016-10-17,50000
967765,Product_1378,2016-10-17,10000
1032862,Product_1415,2016-10-17,300
951571,Product_1555,2016-10-17,12000
967768,Product_1456,2016-10-17,10000
1020579,Product_0631,2016-10-17,1
883410,Product_1526,2016-10-17,2000
1019666,Product_0644,2016-10-17,2
971898,Product_1453,2016-10-17,5000
999237,Product_0443,2016-10-17,4
967764,Product_1295,2016-10-17,30000
1015830,Product_0254,2016-10-17,40
950809,Product_0608,2016-10-17,6
990059,Product_1004,2016-10-17,100
1020457,Product_0332,2016-10-17,5
1000463,Product_1888,2016-10-17,200
990053,Product_1837,2016-10-17,4
1039269,Product_0307,2016-10-17,2
1039270,Product_0307,2016-10-17,6
1039271,Product_0309,2016-10-17,2
940811,Product_1135,2016-10-17,10000
910705,Product_0654,2016-10-17,10
990052,Product_1815,2016-10-17,5
947630,Product_1401,2016-10-17,500
947631,Product_1463,2016-10-17,500
947632,Product_1490,2016-10-17,500
947633,Product_1387,2016-10-17,500
947635,Product_0408,2016-10-17,200
947636,Product_0410,2016-10-17,6
947637,Product_1459,2016-10-17,300
938014,Product_0979,2016-10-17,500
888664,Product_1274,2016-10-17,1000
934160,Product_0963,2016-10-17,200
934161,Product_0003,2016-10-17,300
934162,Product_1878,2016-10-17,300
1015325,Product_0606,2016-10-17,125
1039686,Product_0026,2016-10-17,200
1011411,Product_1223,2016-10-17,300
1011429,Product_1846,2016-10-17,8000
874611,Product_1264,2016-10-17,10000
1042021,Product_1943,2016-10-17,1
1015837,Product_0287,2016-10-17,30
990103,Product_1518,2016-10-17,300
1023668,Product_0607,2016-10-17,25
1023667,Product_1855,2016-10-17,6
990102,Product_1427,2016-10-17,500
914749,Product_1380,2016-10-17,200
914750,Product_1383,2016-10-17,200
872519,Product_1355,2016-10-17,6000
1015838,Product_1896,2016-10-17,1
1042318,Product_0222,2016-10-17,1
862943,Product_1005,2016-10-17,3000
931932,Product_1470,2016-10-17,1200
931931,Product_1316,2016-10-17,5000
931930,Product_1250,2016-10-17,1800
902148,Product_1560,2016-10-17,3000
951566,Product_1250,2016-10-17,20000
931929,Product_1287,2016-10-17,10000
1040420,Product_1827,2016-10-17,1500
1005859,Product_1994,2016-10-17,200
1005858,Product_1239,2016-10-17,2000
929939,Product_1675,2016-10-17,20
931928,Product_1410,2016-10-17,3000
1005848,Product_1239,2016-10-17,4000
929106,Product_1472,2016-10-17,300
882621,Product_1452,2016-10-17,5000
1031011,Product_1378,2016-10-17,300
1031010,Product_1295,2016-10-17,300
1031009,Product_1287,2016-10-17,500
1016303,Product_1465,2016-10-17,5000
1027519,Product_2006,2016-10-17,100
1027521,Product_0430,2016-10-17,10
1046834,Product_1965,2016-10-17,1
1027534,Product_0942,2016-10-17,600
1027535,Product_1972,2016-10-17,2000
869690,Product_0071,2016-10-17,14000
864795,Product_1432,2016-10-17,1000
931927,Product_1309,2016-10-17,100
877398,Product_1316,2016-10-17,1000
982456,Product_1539,2016-10-17,1000
1016074,Product_1463,2016-10-17,100
982455,Product_0424,2016-10-17,1000
982454,Product_0422,2016-10-17,3000
982453,Product_0420,2016-10-17,3000
982452,Product_0415,2016-10-17,2000
882620,Product_1381,2016-10-17,10000
1047371,Product_1368,2016-10-17,800
929801,Product_2037,2016-10-17,10
922833,Product_1554,2016-10-17,1000
1020219,Product_0197,2016-10-17,200
1020218,Product_0196,2016-10-17,300
988512,Product_0131,2016-10-17,20
955898,Product_1216,2016-10-17,10000
858073,Product_2012,2016-10-17,200
925198,Product_1383,2016-10-17,1000
982336,Product_0982,2016-10-17,300
925197,Product_1635,2016-10-17,1800
951570,Product_1470,2016-10-17,5000
877602,Product_1966,2016-10-17,100
982337,Product_0982,2016-10-17,0
877601,Product_0021,2016-10-17,500
993776,Product_1291,2016-10-17,950
951569,Product_1456,2016-10-17,3000
911477,Product_1530,2016-10-17,50
964522,Product_0664,2016-10-17,63
964485,Product_0534,2016-10-17,17
993926,Product_1496,2016-10-17,300
993925,Product_1410,2016-10-17,2000
882619,Product_1294,2016-10-17,20000
884134,Product_1496,2016-10-17,2000
967335,Product_1931,2016-10-17,1
973150,Product_0933,2016-10-17,5000
982397,Product_0020,2016-10-17,500
981494,Product_2166,2016-10-17,2
964489,Product_0261,2016-10-17,34
957333,Product_1969,2016-10-17,500
1037474,Product_1825,2016-10-17,2500
959805,Product_1561,2016-10-17,2000
1040456,Product_1831,2016-10-17,2000
993863,Product_0937,2016-10-17,1000
964483,Product_0516,2016-10-17,17
904980,Product_1278,2016-10-17,20000
935017,Product_1274,2016-10-17,3000
964484,Product_0524,2016-10-17,17
872985,Product_0083,2016-10-17,880000
951565,Product_1287,2016-10-17,30000
946005,Product_1287,2016-10-17,1000
1028818,Product_1344,2016-10-17,2000
994173,Product_1957,2016-10-17,20
1043419,Product_1222,2016-10-17,400
968676,Product_1312,2016-10-17,100
958233,Product_1246,2016-10-17,1000
947933,Product_1490,2016-10-17,100
947932,Product_1463,2016-10-17,200
947931,Product_1401,2016-10-17,200
958232,Product_1240,2016-10-17,1200
947930,Product_1275,2016-10-17,200
937335,Product_0821,2016-10-17,10
968656,Product_1451,2016-10-17,1000
955867,Product_1236,2016-10-17,4900
994149,Product_0349,2016-10-17,4
936011,Product_0631,2016-10-17,3
936012,Product_1763,2016-10-17,3
994148,Product_0168,2016-10-17,10
936013,Product_0264,2016-10-17,2
910923,Product_0621,2016-10-17,1
958230,Product_1429,2016-10-17,600
1015226,Product_0620,2016-10-17,5
964802,Product_0613,2016-10-17,4
924326,Product_1382,2016-10-17,10000
891979,Product_1526,2016-10-17,4000
900431,Product_0200,2016-10-17,100
1047245,Product_0619,2016-10-17,25
958231,Product_1492,2016-10-17,1000
988988,Product_1470,2016-10-17,0
938195,Product_0613,2016-10-17,5
958226,Product_1314,2016-10-17,2000
958227,Product_1377,2016-10-17,25000
900062,Product_2138,2016-10-17,100
925395,Product_1675,2016-10-17,2
958229,Product_1382,2016-10-17,25000
978124,Product_0998,2016-10-17,1200
959967,Product_1286,2016-10-17,30000
965648,Product_1274,2016-10-17,4000
993636,Product_0135,2016-10-17,10
935020,Product_1636,2016-10-17,600
935018,Product_1276,2016-10-17,300
1028844,Product_1401,2016-10-17,3000
948816,Product_1387,2016-10-17,3000
1028840,Product_1345,2016-10-17,1000
936018,Product_0785,2016-10-17,10
951564,Product_1286,2016-10-17,10000
925294,Product_1672,2016-10-17,20
979690,Product_1541,2016-10-17,1000
979689,Product_1249,2016-10-17,2200
888942,Product_0930,2016-10-17,1000
973149,Product_0931,2016-10-17,5000
940995,Product_0805,2016-10-17,3
946006,Product_1459,2016-10-17,2000
936019,Product_0815,2016-10-17,10
924837,Product_0822,2016-10-17,10
936017,Product_0784,2016-10-17,10
936014,Product_0705,2016-10-17,100
936015,Product_0739,2016-10-17,50
936016,Product_1770,2016-10-17,5
874209,Product_1991,2016-10-17,100
964255,Product_0150,2016-10-17,4
924838,Product_0749,2016-10-17,15
950896,Product_0018,2016-10-17,1000
964256,Product_0453,2016-10-17,16
1030988,Product_0031,2016-10-17,500
937311,Product_1761,2016-10-17,1
888838,Product_1264,2016-10-17,3000
883913,Product_1458,2016-10-17,200
888839,Product_1360,2016-10-17,3000
883918,Product_1244,2016-10-17,1200
964265,Product_0349,2016-10-17,4
911046,Product_2001,2016-10-17,100
883912,Product_1377,2016-10-17,1100
1030314,Product_0287,2016-10-17,20
1016794,Product_0615,2016-10-17,4
998500,Product_0387,2016-10-17,10000
998501,Product_0392,2016-10-17,2000
998502,Product_0411,2016-10-17,5000
998503,Product_1601,2016-10-17,5000
998504,Product_1743,2016-10-17,15000
998505,Product_1744,2016-10-17,8000
998506,Product_0371,2016-10-17,2000
998508,Product_0387,2016-10-17,4000
1043758,Product_1196,2016-10-17,100
888084,Product_1248,2016-10-17,1000
1029629,Product_1554,2016-10-17,5000
870094,Product_1262,2016-10-17,1000
860162,Product_1274,2016-10-17,2000
1033265,Product_0613,2016-10-17,8
980339,Product_1519,2016-10-17,300
990646,Product_1636,2016-10-17,0
998494,Product_0385,2016-10-17,5000
990645,Product_1385,2016-10-17,0
980340,Product_1421,2016-10-17,300
870096,Product_1315,2016-10-17,10000
945270,Product_1030,2016-10-17,1100
880836,Product_1455,2016-10-17,2500
998443,Product_0642,2016-10-17,5
941513,Product_1718,2016-10-17,36
928350,Product_0736,2016-10-17,10
862634,Product_2146,2016-10-17,50
1030038,Product_1822,2016-10-17,10
1031459,Product_2049,2016-10-17,10
928353,Product_0767,2016-10-17,50
928354,Product_0816,2016-10-17,10
875598,Product_0079,2016-10-17,10000
875599,Product_0096,2016-10-17,10000
944424,Product_1936,2016-10-17,1
942731,Product_0023,2016-10-17,200
1014226,Product_0645,2016-10-17,2
907702,Product_0200,2016-10-17,96
872126,Product_1667,2016-10-17,3
990643,Product_1385,2016-10-17,150
1007169,Product_0031,2016-10-17,2000
1016793,Product_0615,2016-10-17,2
905332,Product_0349,2016-10-17,50
936916,Product_1391,2016-10-17,2000
936917,Product_1429,2016-10-17,1000
1033071,Product_0671,2016-10-17,1
942288,Product_0720,2016-10-17,50
980793,Product_0333,2016-10-17,10
912185,Product_0214,2016-10-17,5000
912184,Product_0188,2016-10-17,500
912183,Product_1886,2016-10-17,50000
1040174,Product_0152,2016-10-17,20
1020724,Product_0064,2016-10-17,1000
876558,Product_1997,2016-10-17,1000
930621,Product_0820,2016-10-17,5
866123,Product_1248,2016-10-17,6000
990644,Product_1636,2016-10-17,600
1015655,Product_1104,2016-10-17,400
952800,Product_0976,2016-10-17,100
899181,Product_1423,2016-10-17,1200
1003266,Product_0142,2016-10-17,5
1003267,Product_0142,2016-10-17,19
980731,Product_0318,2016-10-17,8
1037823,Product_1730,2016-10-17,400
1037822,Product_1729,2016-10-17,300
936911,Product_0062,2016-10-17,300
936912,Product_1477,2016-10-17,1000
925936,Product_1016,2016-10-17,1000
916100,Product_1963,2016-10-17,1
904017,Product_1545,2016-10-17,600
916099,Product_0713,2016-10-17,25
936913,Product_1374,2016-10-17,3000
936914,Product_1497,2016-10-17,450
904025,Product_1404,2016-10-17,14000
1005137,Product_1581,2016-10-17,1000
862606,Product_0521,2016-10-17,3
960154,Product_0791,2016-10-17,5
862605,Product_0520,2016-10-17,8
960153,Product_0732,2016-10-17,20
891405,Product_2004,2016-10-17,5000
988672,Product_0936,2016-10-17,12500
1017300,Product_0260,2016-10-17,1
998240,Product_1739,2016-10-17,1000
960152,Product_0704,2016-10-17,10
992895,Product_1837,2016-10-17,5
937903,Product_1380,2016-10-17,1000
1003045,Product_1378,2016-10-17,1000
998246,Product_1735,2016-10-17,1000
1017299,Product_1954,2016-10-17,1
1017298,Product_1938,2016-10-17,1
998251,Product_1601,2016-10-17,4000
1017297,Product_0606,2016-10-17,50
923504,Product_1456,2016-10-17,2500
960156,Product_0795,2016-10-17,5
894778,Product_1272,2016-10-17,5000
894777,Product_1268,2016-10-17,5000
912360,Product_1896,2016-10-17,50
876250,Product_0964,2016-10-17,100
991078,Product_1410,2016-10-17,900
991079,Product_1470,2016-10-17,1000
991080,Product_1513,2016-10-17,900
862632,Product_2136,2016-10-17,200
862633,Product_2137,2016-10-17,200
1010687,Product_1224,2016-10-17,5000
1010688,Product_1227,2016-10-17,1000
873779,Product_1363,2016-10-17,10000
1029825,Product_0248,2016-10-17,1
1029873,Product_1193,2016-10-17,200
960157,Product_0614,2016-10-17,4
960155,Product_0792,2016-10-17,5
998254,Product_0551,2016-10-17,500
1024205,Product_1315,2016-10-17,2000
998255,Product_1596,2016-10-17,1000
990878,Product_0985,2016-10-17,200
875322,Product_1359,2016-10-17,4000
926270,Product_0760,2016-10-17,50
926269,Product_0706,2016-10-17,50
875319,Product_1359,2016-10-17,3000
990768,Product_0899,2016-10-17,39
926268,Product_0608,2016-10-17,5
1010813,Product_0754,2016-10-17,5
990767,Product_0899,2016-10-17,200
1005134,Product_1797,2016-10-17,20
990766,Product_0899,2016-10-17,1450
1036584,Product_0129,2016-10-17,1000
1005136,Product_0020,2016-10-17,100
1026491,Product_1480,2016-10-17,5000
990879,Product_0985,2016-10-17,0
924661,Product_0397,2016-10-17,100
924658,Product_1312,2016-10-17,500
998256,Product_1739,2016-10-17,3000
1003046,Product_1382,2016-10-17,1000
983522,Product_1293,2016-10-17,750
1044946,Product_1287,2016-10-17,1500
1033477,Product_1241,2016-10-17,2000
1017276,Product_0614,2016-10-17,1
1003047,Product_1453,2016-10-17,1000
862494,Product_1342,2016-10-17,20000
992894,Product_1836,2016-10-17,4
1029774,Product_1838,2016-10-17,5000
891426,Product_0083,2016-10-17,6000
963472,Product_1555,2016-10-17,1000
862527,Product_0301,2016-10-17,100
903572,Product_1023,2016-10-17,100
944373,Product_2035,2016-10-17,10000
862493,Product_1393,2016-10-17,30000
1007168,Product_0020,2016-10-17,1000
945816,Product_1191,2016-10-17,1250
899374,Product_1518,2016-10-17,500
910559,Product_1294,2016-10-17,100
973065,Product_0260,2016-10-17,40
966128,Product_1388,2016-10-17,1000
966127,Product_1387,2016-10-17,1000
1042738,Product_0111,2016-10-17,6
973066,Product_1871,2016-10-17,1
884425,Product_0200,2016-10-17,50
948593,Product_1464,2016-10-17,1000
878315,Product_1393,2016-10-17,2000
878314,Product_1281,2016-10-17,13000
1016915,Product_1796,2016-10-17,200
872330,Product_2087,2016-10-17,50
872331,Product_2137,2016-10-17,14
1003620,Product_1680,2016-10-17,7
878316,Product_1520,2016-10-17,5000
1015727,Product_0407,2016-10-17,75
1015728,Product_0409,2016-10-17,3
890937,Product_1520,2016-10-17,4000
904224,Product_1967,2016-10-17,1000
864454,Product_0033,2016-10-17,1000
957078,Product_0608,2016-10-17,8
862492,Product_0639,2016-10-17,10
905297,Product_0342,2016-10-17,4
1013652,Product_1248,2016-10-17,3000
960460,Product_1622,2016-10-17,600
878326,Product_1241,2016-10-17,10000
1036782,Product_1413,2016-10-17,2800
1013651,Product_1198,2016-10-17,3000
948063,Product_1540,2016-10-17,1000
969451,Product_0936,2016-10-17,2500
961852,Product_1295,2016-10-17,20000
981564,Product_0347,2016-10-17,1
961851,Product_1287,2016-10-17,20000
961850,Product_1286,2016-10-17,20000
942866,Product_1156,2016-10-17,30000
1029334,Product_1674,2016-10-17,4
991724,Product_1786,2016-10-17,1
1040250,Product_0255,2016-10-17,10
1030305,Product_0178,2016-10-17,9
1030306,Product_1016,2016-10-17,100
864504,Product_1853,2016-10-17,10
1036746,Product_0642,2016-10-17,1
981565,Product_2169,2016-10-17,2
1039123,Product_1683,2016-10-17,1
1006825,Product_1246,2016-10-17,3000
1016874,Product_0613,2016-10-17,1
1046579,Product_1872,2016-10-17,2
873941,Product_1312,2016-10-17,10000
960458,Product_1622,2016-10-17,400
925802,Product_0639,2016-10-17,3
960454,Product_1636,2016-10-17,1200
960453,Product_1622,2016-10-17,1200
948594,Product_1508,2016-10-17,1000
923240,Product_0058,2016-10-17,2
993777,Product_1563,2016-10-17,50
917795,Product_1305,2016-10-17,100
998842,Product_2004,2016-10-17,3000
930619,Product_0716,2016-10-17,10
930617,Product_0866,2016-10-17,3
917796,Product_1310,2016-10-17,100
998843,Product_0002,2016-10-17,20000
1042701,Product_1104,2016-10-17,100
1040709,Product_0665,2016-10-17,2
875071,Product_1134,2016-10-17,400
977702,Product_0417,2016-10-17,7000
930618,Product_0749,2016-10-17,10
917794,Product_1392,2016-10-17,500
998868,Product_1237,2016-10-17,12000
875073,Product_1970,2016-10-17,1000
930614,Product_0609,2016-10-17,3
998869,Product_1577,2016-10-17,12000
961358,Product_0016,2016-10-17,4000
998870,Product_1237,2016-10-17,17000
930615,Product_0614,2016-10-17,3
930616,Product_0699,2016-10-17,50
1007030,Product_1294,2016-10-17,600
980183,Product_0300,2016-10-17,10
998871,Product_1577,2016-10-17,21000
1007032,Product_1453,2016-10-17,800
864453,Product_0033,2016-10-17,3000
998884,Product_0379,2016-10-17,5000
917793,Product_1286,2016-10-17,5000
1042702,Product_1107,2016-10-17,100
1040710,Product_0670,2016-10-17,1
1039801,Product_1154,2016-10-17,1000
966762,Product_1013,2016-10-17,8000
966763,Product_1013,2016-10-17,2000
951796,Product_1973,2016-10-17,1000
992866,Product_0347,2016-10-17,5
980201,Product_0412,2016-10-17,3
921119,Product_1289,2016-10-17,4000
952791,Product_1377,2016-10-17,2000
998841,Product_0033,2016-10-17,30000
921118,Product_1502,2016-10-17,2000
921116,Product_1368,2016-10-17,300
998885,Product_0379,2016-10-17,15000
872312,Product_0202,2016-10-17,250
1016972,Product_1209,2016-10-17,500
930620,Product_0793,2016-10-17,10
1016987,Product_0972,2016-10-17,25
1016986,Product_0972,2016-10-17,75
945666,Product_0715,2016-10-18,5
958240,Product_1554,2016-10-18,5000
1001058,Product_1969,2016-10-18,100
932332,Product_1674,2016-10-18,6
901505,Product_1646,2016-10-18,6
931026,Product_1878,2016-10-18,300
958239,Product_1246,2016-10-18,1000
904981,Product_1278,2016-10-18,1000
955907,Product_1224,2016-10-18,2000
958238,Product_1459,2016-10-18,1000
973068,Product_1858,2016-10-18,1
862951,Product_1183,2016-10-18,500
862950,Product_1182,2016-10-18,500
1015359,Product_1213,2016-10-18,1000
1038684,Product_0180,2016-10-18,30
958237,Product_1456,2016-10-18,12500
929668,Product_1532,2016-10-18,500
958236,Product_1452,2016-10-18,10000
1048378,Product_0339,2016-10-18,3
863012,Product_1904,2016-10-18,1000
940447,Product_1540,2016-10-18,1000
972948,Product_0399,2016-10-18,300
912361,Product_1676,2016-10-18,30
1015360,Product_0367,2016-10-18,500
901504,Product_1618,2016-10-18,6
912465,Product_1106,2016-10-18,3000
901506,Product_1794,2016-10-18,2
936022,Product_0796,2016-10-18,20
908492,Product_1047,2016-10-18,20000
989216,Product_0548,2016-10-18,8
908491,Product_1047,2016-10-18,10000
916106,Product_0780,2016-10-18,5
936021,Product_0703,2016-10-18,5
936020,Product_0628,2016-10-18,3
958235,Product_1392,2016-10-18,2000
924498,Product_1378,2016-10-18,5000
884343,Product_0031,2016-10-18,1000
924501,Product_1456,2016-10-18,2500
916108,Product_0791,2016-10-18,5
924499,Product_1382,2016-10-18,5000
924500,Product_1453,2016-10-18,5000
973108,Product_1879,2016-10-18,500
916107,Product_0784,2016-10-18,5
958234,Product_1314,2016-10-18,3000
909439,Product_0758,2016-10-18,25
973109,Product_1880,2016-10-18,500
989160,Product_0533,2016-10-18,1
887045,Product_1350,2016-10-18,1000
896222,Product_1423,2016-10-18,2000
922643,Product_1294,2016-10-18,10000
874092,Product_1991,2016-10-18,200
927234,Product_1274,2016-10-18,3000
932331,Product_1656,2016-10-18,12
862044,Product_0374,2016-10-18,24000
927235,Product_1478,2016-10-18,5000
1004746,Product_0704,2016-10-18,3
953583,Product_0627,2016-10-18,10
879709,Product_1512,2016-10-18,1500
912362,Product_0351,2016-10-18,50
958241,Product_1430,2016-10-18,1000
1025685,Product_0457,2016-10-18,6
916104,Product_0714,2016-10-18,10
1012788,Product_1222,2016-10-18,1000
1008659,Product_1392,2016-10-18,200
862109,Product_0913,2016-10-18,100
879708,Product_1452,2016-10-18,1000
879707,Product_1294,2016-10-18,3200
972973,Product_2039,2016-10-18,1
896221,Product_1416,2016-10-18,3000
1012915,Product_0407,2016-10-18,200
1012916,Product_0409,2016-10-18,5
901507,Product_1794,2016-10-18,8
973107,Product_1878,2016-10-18,1000
908495,Product_1157,2016-10-18,50000
879706,Product_1286,2016-10-18,200
862045,Product_0376,2016-10-18,20000
924497,Product_1295,2016-10-18,10000
1041489,Product_1458,2016-10-18,0
951573,Product_1377,2016-10-18,5000
1014460,Product_1536,2016-10-18,1000
1042731,Product_1430,2016-10-18,10000
1025342,Product_1675,2016-10-18,9
913613,Product_0841,2016-10-18,2000
874995,Product_0613,2016-10-18,1
875830,Product_2027,2016-10-18,100
902971,Product_0008,2016-10-18,500
859150,Product_1281,2016-10-18,30000
944496,Product_0139,2016-10-18,10
1021928,Product_0317,2016-10-18,50
973778,Product_1556,2016-10-18,10000
1014409,Product_2034,2016-10-18,60000
960687,Product_1729,2016-10-18,400
966817,Product_0548,2016-10-18,10
1013732,Product_1023,2016-10-18,100
1002543,Product_1435,2016-10-18,3000
1002544,Product_1522,2016-10-18,3000
886840,Product_1653,2016-10-18,500
973572,Product_0795,2016-10-18,5
973575,Product_0267,2016-10-18,1
973576,Product_0743,2016-10-18,25
919572,Product_0817,2016-10-18,10
1039802,Product_0929,2016-10-18,1000
930622,Product_0621,2016-10-18,3
861159,Product_1570,2016-10-18,1000
966119,Product_1401,2016-10-18,1500
948065,Product_1463,2016-10-18,1000
948064,Product_1512,2016-10-18,1000
902689,Product_0288,2016-10-18,1000
1036858,Product_0677,2016-10-18,500
879900,Product_1387,2016-10-18,1000
1036389,Product_0620,2016-10-18,1
940894,Product_1295,2016-10-18,35500
996296,Product_0002,2016-10-18,1500
1030423,Product_1517,2016-10-18,300
1014525,Product_0713,2016-10-18,10
1044333,Product_0995,2016-10-18,700
862739,Product_0521,2016-10-18,5
862738,Product_0520,2016-10-18,30
930623,Product_0790,2016-10-18,10
862737,Product_0521,2016-10-18,2
967087,Product_1519,2016-10-18,500
919216,Product_1675,2016-10-18,20
858767,Product_1991,2016-10-18,100
1041176,Product_0224,2016-10-18,100
1041175,Product_0214,2016-10-18,10
1029341,Product_1176,2016-10-18,10
861162,Product_1570,2016-10-18,4000
902932,Product_1241,2016-10-18,1000
887034,Product_0621,2016-10-18,1
966114,Product_1387,2016-10-18,1500
902687,Product_0250,2016-10-18,400
930624,Product_0798,2016-10-18,5
914427,Product_1382,2016-10-18,20000
1036585,Product_0126,2016-10-18,1000
971019,Product_1359,2016-10-18,1000
1013981,Product_1555,2016-10-18,1000
913987,Product_1458,2016-10-18,5000
1014000,Product_0139,2016-10-18,50
1036586,Product_0127,2016-10-18,1000
903727,Product_0206,2016-10-18,50
903726,Product_0204,2016-10-18,566
1038387,Product_0500,2016-10-18,13
1044273,Product_1942,2016-10-18,2
903725,Product_0204,2016-10-18,10
1046295,Product_1813,2016-10-18,2500
1038386,Product_0498,2016-10-18,2
903724,Product_0202,2016-10-18,1400
914018,Product_0025,2016-10-18,1000
985068,Product_0425,2016-10-18,2000
1038385,Product_0482,2016-10-18,2
875399,Product_0979,2016-10-18,4500
973676,Product_1810,2016-10-18,5000
875398,Product_0979,2016-10-18,3500
896896,Product_1726,2016-10-18,36
1038383,Product_0504,2016-10-18,3
896902,Product_0230,2016-10-18,180
1038384,Product_0447,2016-10-18,2
861101,Product_1935,2016-10-18,1
943750,Product_1380,2016-10-18,200
859002,Product_1387,2016-10-18,3000
903500,Product_0193,2016-10-18,50
1046449,Product_1345,2016-10-18,1000
1046448,Product_1264,2016-10-18,1000
1018420,Product_1660,2016-10-18,2
913754,Product_1765,2016-10-18,2000
1046430,Product_2020,2016-10-18,25
923630,Product_1456,2016-10-18,3000
923629,Product_1382,2016-10-18,6000
1002713,Product_1701,2016-10-18,2
1013850,Product_1220,2016-10-18,30000
930625,Product_0812,2016-10-18,5
990637,Product_1422,2016-10-18,0
996451,Product_1450,2016-10-18,1000
1034819,Product_0243,2016-10-18,230
1034818,Product_1124,2016-10-18,30
932642,Product_0796,2016-10-18,30
1018460,Product_0989,2016-10-18,300
980341,Product_1392,2016-10-18,500
896989,Product_1553,2016-10-18,500
896988,Product_1419,2016-10-18,2000
971014,Product_1418,2016-10-18,3000
880006,Product_1360,2016-10-18,30000
880007,Product_1513,2016-10-18,10000
996450,Product_1350,2016-10-18,2000
951572,Product_1288,2016-10-18,25000
883498,Product_1452,2016-10-18,100
858704,Product_1755,2016-10-18,1
874168,Product_1991,2016-10-18,400
1028820,Product_1439,2016-10-18,1000
1039561,Product_1872,2016-10-18,1
1028827,Product_1427,2016-10-18,300
1028828,Product_1477,2016-10-18,300
862308,Product_0912,2016-10-18,10
1028837,Product_0407,2016-10-18,500
932453,Product_0973,2016-10-18,600
1028838,Product_0409,2016-10-18,30
996096,Product_0021,2016-10-18,2500
979691,Product_1541,2016-10-18,0
979692,Product_1438,2016-10-18,1000
904623,Product_0552,2016-10-18,3000
867192,Product_0021,2016-10-18,1000
976394,Product_1669,2016-10-18,10
1013199,Product_2150,2016-10-18,300
1022270,Product_0303,2016-10-18,12
965624,Product_0053,2016-10-18,1000
912957,Product_0172,2016-10-18,10
1013232,Product_1839,2016-10-18,2000
955875,Product_1278,2016-10-18,10000
1014917,Product_1239,2016-10-18,5000
902273,Product_1388,2016-10-18,500
1028802,Product_0645,2016-10-18,20
1046835,Product_0606,2016-10-18,25
892246,Product_1360,2016-10-18,5000
892247,Product_1432,2016-10-18,20000
951574,Product_1452,2016-10-18,5000
955902,Product_1269,2016-10-18,25000
1038676,Product_1890,2016-10-18,100
955900,Product_1247,2016-10-18,7000
955899,Product_1465,2016-10-18,20000
861188,Product_0905,2016-10-18,200
861187,Product_0905,2016-10-18,950
955895,Product_1274,2016-10-18,50000
874109,Product_0942,2016-10-18,12000
904920,Product_1825,2016-10-18,2500
967425,Product_1350,2016-10-18,12000
904901,Product_2138,2016-10-18,500
902274,Product_1464,2016-10-18,1500
1013069,Product_1248,2016-10-18,10000
862849,Product_0261,2016-10-18,50
904755,Product_2167,2016-10-18,36
989430,Product_2167,2016-10-18,1
1046856,Product_1580,2016-10-18,300
971227,Product_1453,2016-10-18,3000
971226,Product_1378,2016-10-18,10000
971225,Product_1295,2016-10-18,20000
892248,Product_1521,2016-10-18,20000
1004412,Product_1683,2016-10-18,4
1004411,Product_1683,2016-10-18,16
955892,Product_1360,2016-10-18,3000
858705,Product_1763,2016-10-18,1
902275,Product_1496,2016-10-18,1000
955873,Product_1403,2016-10-18,18000
960348,Product_1213,2016-10-18,100
981103,Product_2077,2016-10-18,10
970810,Product_1533,2016-10-18,4000
1001955,Product_2011,2016-10-18,100
948014,Product_0654,2016-10-18,1
913173,Product_1294,2016-10-18,30000
991968,Product_2118,2016-10-18,4
890516,Product_0089,2016-10-18,4000
876043,Product_1378,2016-10-18,20000
955823,Product_1635,2016-10-18,300
955822,Product_1543,2016-10-18,2000
985482,Product_1423,2016-10-18,0
985481,Product_1419,2016-10-18,0
1042416,Product_0307,2016-10-18,2
1046062,Product_1290,2016-10-18,1000
1046063,Product_1556,2016-10-18,2000
1046064,Product_1523,2016-10-18,10000
1002089,Product_1815,2016-10-18,2
944657,Product_0031,2016-10-18,100
1022086,Product_2038,2016-10-18,1
914752,Product_0081,2016-10-18,1000
914751,Product_0062,2016-10-18,3000
1036867,Product_1016,2016-10-18,100
992102,Product_0273,2016-10-18,30
955853,Product_1224,2016-10-18,11000
856953,Product_1274,2016-10-18,2000
981151,Product_0364,2016-10-18,6
920033,Product_0022,2016-10-18,200
992166,Product_1847,2016-10-18,100
1041211,Product_2144,2016-10-18,5
865389,Product_1274,2016-10-18,4000
1004185,Product_1469,2016-10-18,400
1004184,Product_1387,2016-10-18,400
1004183,Product_1371,2016-10-18,400
